Name	FC	VIP	pvalue	padj	Treatment1	Treatment2
Montipora_capitata_KBHIv3___RNAseq.g23049.t1	2.36976303147373	1.06643384612509	0.471730455701765	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.35946_t	-2.04469483708599	1.14070907440119	0.429876079794648	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g36853.t1	2.1289913385907	1.27586731684798	0.36943644355341	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g9678.t1	2.98880121077722	1.01829936877535	0.494647504720756	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g42723.t1	2.07125678737121	1.02730825451405	0.490423157160777	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g18746.t1	2.48942893734501	1.01433696874492	0.496531332745773	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40706.t1	-2.16386889124843	1.10852161599058	0.448980740848461	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g18245.t1	3.33279799779587	1.01877319242184	0.494497881562825	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g6881.t1	3.10935994849139	1.01986454316829	0.493979021894309	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g6712.t1	-2.49272941596819	1.10677657425342	0.38050554257493	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g9676.t1	2.61187233332616	1.0017495660291	0.502565325900388	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g8518.t1	3.03669783316252	1.00853488298712	0.499352475858885	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g25828.t1	-3.30316437034004	1.04082931999715	0.411298799257857	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g14148.t1	-3.97136518227563	1.31116686002585	0.295309636598741	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g30269.t1	2.95416803693829	1.01194775831056	0.497719272385318	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40957.t1	-2.59282172721874	1.0917445074592	0.452858895010422	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g46497.t1	2.96226086855393	1.07309492540978	0.468728774805449	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g9677.t1	3.86559325196556	1.02056067574805	0.493649027214943	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g33841.t1	4.10989344714626	1.0058748207773	0.500613365064773	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g14781.t1	4.6185684229783	1.00959873460131	0.498848047723888	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g49840.t1	-2.02262814601446	1.46601363682959	0.267366829590327	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.17512_t	-3.11301066283916	1.20800306392569	0.309145615974903	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g27709.t1	4.87241691874977	1.0094236263392	0.498931548238378	0.989621314102358	MC-289_TP1-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g12282.t1	3.66767278447788	1.00444703083302	0.428452974389207	0.835251285812895	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g33480.t1	-2.74804060981745	1.37457266238914	0.18453793654378	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g4160.t1b	-2.57021937573219	1.39304124975535	0.102540455040086	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45891.t1	-2.41386432483995	1.3200467522905	0.129361272933666	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45127.t1	-2.18177799758345	1.33790308670849	0.141854379587624	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g25095.t1	-3.16102228010592	1.2595226783412	0.27241788055163	0.817037929052414	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g45462.t1	-2.35232173702178	1.13867705249361	0.258137177195132	0.810730284946572	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g10237.t1	-2.63671540453488	1.08672034544286	0.311907174897882	0.817037929052414	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14996.t1	-2.85177227617517	1.07320122107706	0.341562635796664	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g18172.t1	-2.69866593553763	1.42190804470232	0.0606343701841587	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g48103.t1	-2.72374277676349	1.0310385603814	0.400283033099372	0.822592210212204	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g6881.t1	3.12320314072205	1.02262157402041	0.418385234188979	0.831928556146417	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g6712.t1	-3.20509181220484	1.2829888521703	0.159954843012226	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g7239.t1	3.30694398546373	1.51348470365403	0.00559949059863338	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g9424.t1	-2.34585056450933	1.39900405355698	0.0758116822248153	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g21606.t1	2.31212379687848	1.16725605630129	0.330808973837786	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g9863.t1b	2.49227540774599	1.14604894365178	0.343890931819749	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g40729.t1	2.01009262092841	1.26544411740445	0.27488205948683	0.817037929052414	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14176.t1	-2.40685250263883	1.00705613855972	0.336945713351097	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g46839.t1	-2.20731236163679	1.40096548195362	0.171370533947584	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g29990.t1	-2.06327504429891	1.11620293724505	0.345253362108411	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g15712.t2	-2.35311362203418	1.16651667482506	0.294149716344246	0.817037929052414	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g14650.t1	-2.34528473705852	1.35112019466353	0.217811510061211	0.80781999642749	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g3632.t2	-2.45640105808732	1.00542140525015	0.346237597303897	0.818564733064427	MC-289_TP1-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g33919.t1	2.10780694435269	1.34729021402579	0.115783500622409	0.74664423174563	MC-289_TP1-HiT	MC-289_TP3-Amb
Montipora_capitata_KBHIv3___RNAseq.g21606.t1	-2.13416185827127	1.43705800359058	0.0983729557912203	0.74664423174563	MC-289_TP1-HiT	MC-289_TP3-Amb
Montipora_capitata_KBHIv3___TS.g9863.t1b	-2.47055031599373	1.39041686246723	0.157013167212502	0.74664423174563	MC-289_TP1-HiT	MC-289_TP3-Amb
Montipora_capitata_KBHIv3___RNAseq.g20752.t1b	2.14179290788249	1.41271773493089	0.133408776414892	0.74664423174563	MC-289_TP1-HiT	MC-289_TP3-Amb
Montipora_capitata_KBHIv3___RNAseq.g44003.t1	2.11402143533769	1.41793556254072	0.0503715387061467	0.678267467163798	MC-289_TP1-HiT	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g33012.t1	-2.75486233364855	1.13823266354862	0.321176572047892	0.704012507039605	MC-289_TP1-HiT	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g19177.t1	-2.18406182337065	1.49352682769498	0.0662283413025603	0.847598706612596	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g8748.t2b	-3.90686994956986	1.11851574155321	0.334640766003265	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g15023.t1	-2.36988422688246	1.51771817089683	0.0220656806108876	0.847598706612596	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g23050.t1	2.41170324410152	1.03979795557531	0.415721790303048	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g45297.t1	-2.33328486456269	1.12443982397868	0.26729150584457	0.851741020482632	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g36853.t1	2.14056022731174	1.11393743983138	0.369701069489468	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40706.t1	-2.32479092293531	1.07426238166463	0.374963072685851	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40857.t1	-2.52813410982337	1.08016370882486	0.384644931535795	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g9243.t1	2.35673770265008	1.1113668483071	0.376958942159281	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g16188.t2	-2.37141062548386	1.41167571119325	0.0905836500016734	0.847598706612596	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g419.t1	2.308163951411	1.15078808344256	0.336971449080908	0.85559053634151	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g15913.t1	2.50898281100647	1.32009205884072	0.242146003432457	0.847875409931342	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g11785.t1	-2.92170625235372	1.3772748308458	0.103505553228637	0.847598706612596	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g49840.t1	-2.08757638315584	1.2991955911632	0.225978039312623	0.847598706612596	MC-289_TP1-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g12282.t1	3.72317371343345	1.02285638487181	0.42790030728457	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g33480.t1	-2.08041139716753	1.12998258779265	0.331338297632541	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g3406.t1	-2.03140668274798	1.18213619447966	0.336626724337997	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45127.t1	-2.117672112236	1.37015279129004	0.184924995616443	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g4766.t1	2.00473606556689	1.51955640888154	0.0400524099635939	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14996.t1	-3.27162931834748	1.19565590725289	0.288175506570918	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g18172.t1	-2.54452283574637	1.34671162198586	0.151658258106437	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g6712.t1	-2.84926925554613	1.33781433338205	0.240106747667421	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g7239.t1	2.93689429448681	1.53971475010931	0.00558503694823042	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g419.t1	2.96081220357451	1.44758853599057	0.114628052693833	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g15913.t1	2.55191825766863	1.03661913901077	0.419164472294119	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g46839.t1	-2.22356165797472	1.37136034012481	0.113009405369054	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g15712.t2	-2.65838319488579	1.27722454774913	0.188820631770532	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g11785.t1	-2.12691033915761	1.0161658784082	0.384683456153461	0.853075259631072	MC-289_TP1-HiT	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g20750.t1	-2.26955013543206	1.28045735952742	0.0108023835602892	0.338948931726133	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g20838.t1	-2.84687565729228	1.28824601889801	0.0100128043820365	0.338948931726133	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g44003.t1	2.53693748024944	1.27374524269766	0.0563709148295481	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___TS.g2264.t1	-2.31570897290884	1.22267257231064	0.129263199008706	0.388339689899029	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g41285.t1	-2.15594726093945	1.28384657827102	0.02859421143845	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g35378.t1	-2.20470154343022	1.26936594877943	0.0497165705793829	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g33919.t1	-3.0055974505546	1.2274505679556	0.145916176190641	0.399382454630866	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g12164.t1	-3.39420872075994	1.29059029247338	0.0182780809051989	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g20500.t1	3.10678170370482	1.29187972087859	0.00973028748177545	0.338948931726133	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___TS.g25967.t1	-2.1876883578773	1.28488822515308	0.0455941943825994	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g13283.t1	2.32704146581099	1.28772786557941	0.0218998260820115	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g21606.t1	3.03407901620395	1.29214043705147	0.000813690497063935	0.278438486023471	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g37057.t2	-2.06673675851232	1.25778393534782	0.0343835074873267	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___TS.g9863.t1b	3.49168501354691	1.27812438211916	0.0656264995653652	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g44002.t1b	2.36843397316227	1.28355702578264	0.0108956903109393	0.338948931726133	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g16741.t1	2.07638965642276	1.28738577772638	0.00431029935528817	0.328545157148248	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g41300.t1	-2.08795764504393	1.23835336808486	0.0510962137277876	0.362370241957678	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g25231.t1	-2.22663544286069	1.29133087845055	0.00438107227902569	0.328545157148248	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g29593.t1	-2.26313097660814	1.24078930509796	0.129720725987787	0.388339689899029	MC-289_TP3-Amb	MC-289_TP3-HiT
Montipora_capitata_KBHIv3___RNAseq.g39314.t1	-2.20744534696404	1.2036620061483	0.263622781133177	0.768515766455378	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g33480.t1	-2.18312309044154	1.05785182557877	0.38067297186488	0.811803249293207	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g19177.t1	-2.82867969720211	1.47389442629265	0.0522058478167319	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g8748.t2b	-4.53308018927376	1.29025977575803	0.144052398592779	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g15023.t1	-2.93085257940325	1.35671177549566	0.182822246617221	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g23050.t1	2.8689691087917	1.03371247510897	0.401357421621274	0.816409888299502	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g45297.t1	-3.19186411087059	1.41787313557329	0.116478635558897	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g24426.t3	2.20757931456387	1.37495772149205	0.142622037531537	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g33919.t1	-2.25095903693101	1.39372004488764	0.156633404943143	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g13512.t1	2.19294330009863	1.42226224911199	0.123428270060019	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.35946_t	-2.13622032596693	1.03003068469468	0.386295158136669	0.814653991729477	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g36853.t1	2.0203576562441	1.07845419443466	0.374863321529759	0.811803249293207	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40706.t1	-2.47547701108597	1.13904092296966	0.339860862446404	0.797157480079974	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g40857.t1	-2.49709705920022	1.03082048810929	0.402222325898246	0.816409888299502	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g6712.t1	-2.53073287069254	1.02102504568687	0.389826968380607	0.816105034142291	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g20278.t1	-3.42587452070803	1.01076459461705	0.368496242203449	0.80989296556558	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___TS.g14148.t1	-4.79876924298464	1.33039627751145	0.155938965608761	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g31243.t1	-2.89780285229373	1.11112261271733	0.279802417577749	0.771333781855237	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g11989.t1	2.07004361096671	1.27815572090667	0.248323279326149	0.760563513254251	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g19328.t2	-2.07452283578506	1.36756498671615	0.0825184393027293	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g16188.t2	-2.81550308867345	1.4132577767615	0.066806003390654	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g29370.t1	-2.45547673846992	1.47164509090653	0.0454362132616925	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g4282.t1	-2.11773458982611	1.40805587213939	0.0635112023308833	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g13144.t1	2.44379122113713	1.39958790655926	0.151891613576447	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g24399.t1	2.17504829845473	1.46790044878694	0.067136741368363	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g11785.t1	-2.7681795220888	1.30400439914975	0.126258659532247	0.75830202013045	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g49840.t1	-2.21643977797513	1.31605235431956	0.221850395199583	0.759078958386392	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g36947.t1	-2.08482702367682	1.33053692588075	0.201538429594043	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.17512_t	-3.49424856532797	1.27090767242375	0.206425693324755	0.758893058328461	MC-289_TP3-Amb	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g33480.t1	-2.37342509154902	1.22269758038127	0.263772867621319	0.735507609440069	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g4160.t1b	-2.38516287486865	1.37555656650531	0.0604336819855725	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g36957.t1	-2.61868991905606	1.25463337434693	0.240820330371746	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45297.t1	-2.18417296770542	1.2276127191249	0.264959863925416	0.73643256296917	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45891.t1	-2.10211362060628	1.2929670620226	0.226254887122534	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g33919.t1	-3.15886405317904	1.38876263738482	0.137398890769864	0.724372593748189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g12164.t1	-2.26957276428763	1.41372369905156	0.0963224439464626	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g45127.t1	-2.51772623675072	1.37810535266275	0.109151363149744	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g2923.t1a	-2.14180688419018	1.32406630355138	0.199763287542709	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g39636.t1	2.31082857910283	1.44612511282618	0.0565951058418799	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14996.t1	-2.40975342365647	1.1738615121712	0.301616128308529	0.751130362967325	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g18172.t1	-2.99839895321587	1.36132648771753	0.0957467586421223	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g20261.t1	2.04209750226853	1.39003865415606	0.144809373695529	0.724372593748189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g6712.t1	-3.24309526692919	1.3440558820806	0.123733264335889	0.721768288202305	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g9424.t1	-2.12631519561032	1.36930988319647	0.150716499651688	0.724372593748189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g21150.t1	2.03736058617938	1.44876125444637	0.0388705013293595	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g21606.t1	2.96400544982427	1.16970889741201	0.310780517612126	0.751130362967325	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g9863.t1b	3.39617307016548	1.15350133302877	0.320969299809166	0.751130362967325	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g12045.t2	2.09778728140494	1.12745957850586	0.333747165684927	0.752910813099538	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14148.t1	-2.05317058006201	1.09608501543944	0.250988444250218	0.730327155478789	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g41300.t1	-2.14246295600329	1.41836138686345	0.0754782381643658	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g40729.t1	2.16723796771135	1.2347114463555	0.267671754967138	0.739072219003986	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g419.t1	2.20464622658259	1.37411080201351	0.160447670740639	0.724372593748189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g14176.t1	-2.91495708504176	1.27820483768273	0.205158751404455	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g24399.t1	2.27156506369229	1.45640543620449	0.0395650815859962	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g46839.t1	-2.06161456868682	1.31508303800933	0.180430379596585	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g29990.t1	-2.11855661610026	1.41844167456597	0.112519197813325	0.721487927474189	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___TS.g15712.t2	-2.39081790049454	1.16506067116832	0.306404241548742	0.751130362967325	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g14650.t1	-2.28941946737588	1.27238436430312	0.196092725904236	0.729944503080431	MC-289_TP3-Amb	MC-289_TP5-HiT
Montipora_capitata_KBHIv3___RNAseq.g39314.t1	-2.49277079970727	1.25771544581985	0.203967177960464	0.667393014144648	MC-289_TP3-HiT	MC-289_TP5-Amb
Montipora_capitata_KBHIv3___RNAseq.g33480.t1	-2.3519066587846	1.03740065918439	0.284990027960055	0.689374557552446	MC-289_TP3-HiT	MC-289_TP5-Amb
