seqName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Treatment1	Treatment2
Montipora_capitata_KBHIv3___RNAseq.g27068.t1	43.4370847649121	1.72407974165736	0.455738489453736	3.78304615816825	0.000154920671126472	0.00199430053509242	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g11554.t1	1721.04443375905	-1.11846953141629	0.230324903881328	-4.85605122402467	1.19749736165697e-06	2.88412433979986e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g4785.t1b	409.045743666857	-1.91964251066677	0.294012148588902	-6.52912649997629	6.61543613679329e-11	3.98109416947512e-09	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g584.t2	789.684362669819	-1.3893344938915	0.296876310635093	-4.6798428979374	2.87094822277453e-06	6.34982831025212e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g21120.t3	39.25613542702	1.37923004648347	0.417860203519151	3.30069730227435	0.000964448744331324	0.00929134438898976	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g39335.t1	635.377156464528	-1.05797734100959	0.273508058990037	-3.86817611486952	0.000109652459289535	0.0014929138632639	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g13332.t1	11.545307487015	2.09553803692987	0.788614933516752	2.65723859372663	0.00787836630773314	0.0475657972347804	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g8892.t1	878.224012280939	1.63103609054626	0.231908798830376	7.03309274495981	2.02004992716218e-12	1.54148552173757e-10	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g13284.t2	193.870194698622	-1.61763504850413	0.260728190054895	-6.20429669750535	5.49420469139644e-10	2.73552263177465e-08	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g18955.t1	513.669161033851	-1.00832842135648	0.239101587473733	-4.2171548587784	2.47404078297739e-05	0.000421955066258033	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g34011.t2	670.39019633488	-2.29265279817962	0.410438164961524	-5.58586650535908	2.32537815180228e-08	8.32860439337441e-07	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g47004.t1	66.3728500122869	-2.07763324425622	0.386134516475803	-5.38059447059667	7.42402663446003e-08	2.36864849777039e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g11834.t1	284.564036631674	-2.30551743654547	0.31757548264168	-7.2597463046188	3.87817002768601e-13	3.31225552441522e-11	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g19640.t1	92.4118349913085	-1.51533445543441	0.402257851712479	-3.76707241134854	0.000165173104205094	0.00210432240503633	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g40726.t1	7996.48523704194	-3.8241039576104	0.985044258364706	-3.88216460848051	0.000103530754323473	0.00142182001714285	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g26069.t1a	1385.38256108506	-2.79255722673046	0.356730023379271	-7.82820913215216	4.94868280688848e-15	5.57819545227236e-13	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g33022.t1	25.7671588607915	-1.82583022633347	0.610856601120237	-2.9889670063074	0.0027992235715208	0.0215607209952102	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g24129.t1	790.254395345895	-2.06126607431536	0.27360481880881	-7.53373454199188	4.93093206581669e-14	4.7468093456986e-12	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g26694.t2	468.758239278912	-1.16901016440528	0.247930920208757	-4.71506403243685	2.4163474724034e-06	5.41447144018062e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g41407.t1	174.451066071762	1.04451132914588	0.329087232755592	3.17396491015386	0.00150371868707917	0.013266419215447	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g19734.t1	508.158604742334	-1.13489581632502	0.27149398760762	-4.18018765839207	2.91268629487386e-05	0.000485943740525686	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g47588.t1	132.174859607611	-5.6563160033465	2.02578682229201	-2.79215756618796	0.00523578533416504	0.03490418767051	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g36801.t1	276.862898722571	-1.44289570157914	0.263598435726175	-5.47384015236727	4.40386335969257e-08	1.48620349187437e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g40662.t1	48.9508028578151	-4.09115325761187	0.728436881430334	-5.61634557764101	1.95038395886639e-08	7.1233924655571e-07	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g14750.t1	241.775721287772	-3.47582849909384	0.418055813076059	-8.31426902910083	9.2319512137228e-17	1.2893377902637e-14	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g15090.t1	74.5819602194759	1.01694136832535	0.350636364611455	2.90027353395658	0.00372837145256119	0.0269035537015277	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g36236.t1	804.770863256907	-1.08524230123363	0.31867185724447	-3.4055166045023	0.000660389974411924	0.00675477649552796	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g24509.t1	293.312584598171	-1.89943429017281	0.434263875327071	-4.37391733019982	1.22036609132244e-05	0.000228687336910601	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g30952.t1	729.048294246842	-1.11845382071493	0.264870464259846	-4.22264454377856	2.41452453504495e-05	0.000413391918467296	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.780_t	82.0887134855259	-1.3410229194528	0.328880935799668	-4.07753315403376	4.55160412509203e-05	0.000711280233650906	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g26052.t1	183.832297273198	1.16356719029114	0.244034333735661	4.76804707140727	1.86020326787453e-06	4.2984051786079e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g36448.t1	72.9750866609547	1.29112991444688	0.3789257514994	3.40734275603573	0.000655986937184676	0.00672212548552049	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g43120.t1	145.14181308846	-6.0751075629753	0.734882140300204	-8.26677807205054	1.3762781694424e-16	1.91010206441487e-14	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g41697.t1	819.144678933383	-1.88470230524216	0.349966786233671	-5.38537478234793	7.22938500918224e-08	2.30986652537987e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g26524.t1	264.898053888727	-1.37753562382531	0.264121205341633	-5.21554345492068	1.83279085520832e-07	5.37634791687663e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g11217.t1	164.64435063954	-2.44198651888973	0.338316361985992	-7.21805621387844	5.27359178880997e-13	4.38596926076083e-11	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g5117.t1	67.654273354522	-1.59388422761002	0.387685071514164	-4.11128605335475	3.93461365007134e-05	0.000626772099809786	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g30073.t1c	204.462172074239	1.29397757860524	0.292320902381066	4.42656535357306	9.574538332441e-06	0.000185525478368399	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g47979.t1	75.0776037611318	-3.48753123374814	0.619037252699941	-5.63379864222583	1.76282834828913e-08	6.4810209109451e-07	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g5385.t1	94.3671365797677	4.41430243574424	0.52235961289443	8.45069627662118	2.89570658551228e-17	4.37428982570651e-15	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g4611.t2	44.5031799633695	1.25758400748707	0.422944353001671	2.97340299867321	0.00294517480817334	0.0224512707828002	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g18509.t1	164.980307269621	-1.2210796182884	0.28600611850216	-4.26941781764428	1.95983842950009e-05	0.000343489914486812	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g9659.t1	164.187123830504	-2.14064407035351	0.298687951266356	-7.16682431038066	7.67574330155112e-13	6.26645425567074e-11	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44289.t1	141.515751303897	1.2390796573078	0.258671785291306	4.79016161701748	1.66647033273903e-06	3.89943521694445e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g35926.t1	21.9726025448029	-2.22138158989467	0.701585665421052	-3.16623001207061	0.00154428629187851	0.0135329208356173	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g34030.t1	385.044401602013	-1.00789776138058	0.214715181090861	-4.69411504235494	2.67763323541958e-06	5.96384389425548e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g34920.t1	121.39883772231	1.06783740485292	0.289429890709974	3.68945101776981	0.000224738491677718	0.00273005631629945	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g44979.t1	518.600461929599	-3.44877490160278	0.523630572559977	-6.5862749089345	4.50998432925726e-11	2.78190866709685e-09	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44650.t1	45.7965338146313	-2.92367050827816	0.591473414459015	-4.94302945289987	7.69178580449659e-07	1.94316035921105e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g29206.t2	1599.02080760411	-1.13024977003293	0.178221255976502	-6.3418348380507	2.27044652350637e-10	1.21488037351765e-08	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44050.t1	31.855519737688	3.63442725590416	0.58662832644357	6.19545134810971	5.81182431130707e-10	2.88718950015402e-08	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g35163.t1	85.4819333680872	1.04364730221851	0.387913976232123	2.69040912718752	0.00713644682155875	0.0441057439798312	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g22940.t1b	163.743214415876	1.10561380183485	0.355126725572283	3.11329371241537	0.0018501179634651	0.0155502344802067	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g40551.t1	165.063425103745	-1.67660319320449	0.314850790774527	-5.32507220032728	1.009129482793e-07	3.13408801327292e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44534.t1	106.787509132612	1.74841161921916	0.324141478708734	5.39397680970737	6.89151163641727e-08	2.21465857305763e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g47064.t1	890.893951824669	-2.64999618177131	0.276871182157625	-9.57122428242692	1.05647120367799e-21	3.00769224985556e-19	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g6170.t1	105.719060509351	1.17840689716611	0.366980604423552	3.21108767864486	0.00132233582188077	0.0119510741801728	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g34034.t1	77.9894823445407	-2.0730771651135	0.409679964570636	-5.06023565806099	4.18738618054759e-07	1.12572757294479e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g2791.t1	694.144885422475	-1.447844382122	0.345838672900468	-4.18647333445757	2.83322201120595e-05	0.000474826626270485	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g36902.t1	502.674908197046	-1.07536725374975	0.239675798868569	-4.48675777373522	7.23152109655595e-06	0.00014532412440735	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g34663.t1	247.216988886189	-1.1760726617627	0.300630920278802	-3.91201497394887	9.15292351510439e-05	0.00128802167031944	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g28867.t1	22.5136965614229	1.7497914960755	0.594687090384876	2.94237343363726	0.0032570689625297	0.0243114196241796	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g34050.t1c	337.978302748759	-1.089872607052	0.240489290845028	-4.531896631332	5.84564546919778e-06	0.000120977076690593	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g13580.t1	52.8473762125637	1.25676099984624	0.461111247364701	2.72550497744038	0.00642032083992536	0.0407109207799493	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g19210.t1	66.2618557996994	1.14224112122268	0.390234376133748	2.92706432616072	0.00342178100021481	0.0252942972339447	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.38454_t	161.237536855758	-1.22857799567917	0.4077839557284	-3.0128159247576	0.00258835865870079	0.0202170567622616	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g12652.t1	1677.89683755017	-1.33905178853686	0.409624368513056	-3.26897492304387	0.00107937867282573	0.0101864355328381	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g39312.t1	748.2743375151	-1.18134006135904	0.339181917260729	-3.48290991129385	0.0004959952439874	0.00531567103667192	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g4669.t1	1816.25710990431	-1.13400211542493	0.217963307125382	-5.20272026691448	1.96392372409751e-07	5.67850133037881e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g12414.t1	26.2052421474715	1.68666306060911	0.527242959455962	3.19902434040941	0.00137893526190494	0.0123307160948158	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g49810.t1	59.035038704488	1.15429628733182	0.405578226465256	2.84605092682584	0.00442651150269035	0.0306119945277926	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g41173.t1	118.8582603419	1.05026914088258	0.339463196053861	3.09391166138653	0.00197536294271002	0.0163248639768585	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44831.t1	498.978674675936	-1.11939944679975	0.207841126851993	-5.38584188680274	7.21063304122154e-08	2.30986652537987e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44719.t1	1212.50083485322	-1.07517303751142	0.329249022109992	-3.26553145282307	0.00109258870768441	0.0102892386950127	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g15154.t1	489.420831281859	-2.29598901554322	0.340044286516248	-6.75202938730604	1.45791335593932e-11	9.69294131197259e-10	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g5426.t1	70.3497537662713	-3.33149722414262	0.508112888450644	-6.55660838342665	5.50453168325274e-11	3.33061663646622e-09	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g35457.t1	31.4129639861565	2.4478614428345	0.662967535694206	3.6922795024515	0.000222253011006416	0.00270542838844028	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g49316.t1	465.170548703697	2.44612744921743	0.333597941119507	7.33256158898516	2.25794646172116e-13	1.97401413893622e-11	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g19310.t1	42.9211499494994	1.13048580638552	0.402756967767065	2.80686840168919	0.00500256738177787	0.0337138122245097	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g7876.t1	61.7448404521225	-3.97715301559324	0.566922936843455	-7.01533269713421	2.29402420595392e-12	1.72744350443191e-10	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g32105.t1	63.9785874654155	1.04615012175841	0.380229626315632	2.75136404255357	0.00593476493610405	0.0383099703654249	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g22884.t1	1739.27514712883	-1.0602062491916	0.259909918621001	-4.07912962620556	4.52046270991743e-05	0.000706911231946666	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g14986.t1	62.4118357218148	1.49994908137194	0.454221135751583	3.30224413465488	0.000959145495205855	0.00924827827465966	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g48128.t1	379.757950553659	-2.50588847481604	0.339989676036402	-7.37048402183758	1.70009642245715e-13	1.51615827940094e-11	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g7193.t1	35.574720895998	-2.53208244748209	0.736444499886987	-3.43825291365563	0.000585480585551659	0.00612624332080816	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.18025_t	905.056967735349	-1.38850061108994	0.391771113770855	-3.54416280905813	0.000393861947828196	0.00438243016987626	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g13417.t1	232.063465161327	-1.28321481408414	0.325754283348376	-3.93921087051928	8.17500549691052e-05	0.0011672990871175	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g25285.t1	65.9814856888972	1.09550679660058	0.34572119966307	3.16875794041045	0.00153091837710216	0.0134582634528624	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g30211.t1	229.201956929932	-1.13315254560593	0.416401592460193	-2.72129733921288	0.00650262430621491	0.041103693522291	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g40845.t1	567.181495089709	-1.96927869358319	0.260118421683965	-7.57070060949313	3.7121669022493e-14	3.64745036421894e-12	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g39626.t1b	245.75287502749	-1.15142992663178	0.250838502261462	-4.59032371924937	4.42559089596076e-06	9.40427477853632e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g40917.t1	182.622214972621	1.74188243525763	0.402687920095016	4.32563866044609	1.52090560719098e-05	0.000276829753387564	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g33162.t2	140.592209228757	1.26627395047392	0.260631167366163	4.8584901156312	1.18284312769568e-06	2.86124340889002e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g17784.t1a	155.715634740002	-1.16014421581624	0.404436421534673	-2.8685453486458	0.00412364079806932	0.028895414188049	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g47634.t1	474.343925032977	-1.8295522605751	0.342046506214892	-5.34884066152594	8.8519430186756e-08	2.77635941628122e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44026.t1	71.3598475794328	1.05678706859688	0.375568436800356	2.81383355214869	0.00489545690742305	0.0331125543972696	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g12622.t1	386.918910088993	1.04946602650669	0.268740509919062	3.90512776366602	9.4175616504821e-05	0.00131731764423207	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g42154.t1	36.4457230312782	1.5223523326887	0.473590892471043	3.21448819411531	0.00130677288440375	0.011878100151891	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g10461.t1	36.3295631267164	1.50080245116653	0.473463791902108	3.16983574422272	0.00152525132772448	0.0134190693278327	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g47910.t1	398.545611952153	-1.22303445995636	0.237358633891059	-5.15268578988241	2.56782008554041e-07	7.21784972398866e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g22268.t4	510.238213513397	-1.1102556138397	0.23298895463533	-4.76527145064646	1.88599567992843e-06	4.34895327814026e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g30062.t1	164.289122062143	-1.90280216789154	0.566360862478029	-3.3596992552877	0.000780273616322096	0.00778730603328021	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g10115.t1	57.9864181445309	-3.04069192852839	0.504352976462869	-6.02889656734731	1.65082892654757e-09	7.70132503002425e-08	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g48720.t1	633.111809821953	-1.05392906514815	0.393707075073481	-2.67693707295314	0.00742985878997961	0.0455514755080859	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g13037.t1	63.8455734088808	2.56872928911076	0.462883147956803	5.54941198539914	2.86632005615459e-08	1.00393538118247e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g17583.t1a	59.7300436326092	-9.13332732084865	1.74689651493335	-5.2283161840283	1.71060788296809e-07	5.05129769271135e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g33898.t1	105.020530866976	-1.89506998068872	0.392651750357641	-4.82633778905257	1.390665617773e-06	3.30632984028558e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g20929.t1	56.736789256354	2.29975167402151	0.395260049270511	5.8183256270547	5.94400227662448e-09	2.44430582508747e-07	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g47169.t1	354.278333424427	-1.13879708259017	0.233954235302009	-4.86760618426124	1.1295814215139e-06	2.74136448591669e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g33680.t1	240.197966144697	-1.68249632813849	0.448117078256442	-3.75459095351785	0.000173624790138051	0.00218938789881066	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g14835.t2	2911.20497182266	-4.27822343614329	0.335730682181448	-12.7430219017966	3.40928810670208e-37	3.78533258487132e-34	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g15294.t1	101.588507983159	-1.08907895501973	0.348819814103245	-3.1221820291934	0.00179515906482577	0.01516868424411	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g33993.t1	432.78583082276	-2.57223676578223	0.282315393256455	-9.11121684195808	8.14630809593156e-20	1.8649166760645e-17	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g5810.t1	38.0691042879704	1.58812913564298	0.531074323917387	2.99040843083581	0.00278604647557675	0.0214965073094709	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g29095.t1c	13.6591775343495	-2.67809995139998	0.85703067837972	-3.12485890990871	0.00177890360757307	0.0150637767212041	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g22595.t1	143.094894082142	-1.78475826837269	0.484880223461879	-3.6808229785701	0.000232482371812332	0.0028087614518306	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g42074.t1	28.4713322356244	-2.37809721987813	0.538585337900208	-4.41545109480636	1.00799567586803e-05	0.000194470477657042	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g20149.t1	2343.81497230487	-3.17851770563205	0.462645983758839	-6.87030216885856	6.40660533682992e-12	4.48785735361657e-10	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g42704.t1	1199.19568645346	-1.53712546851679	0.293058001908131	-5.24512369056094	1.56177515522876e-07	4.65513813382684e-06	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g41002.t2	1197.90496692938	-2.05996506179796	0.203803890202616	-10.1075845988514	5.11292692363211e-24	1.80218500422499e-21	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g39767.t1	9.96017886423863	-4.67553867770677	1.32813739559048	-3.52037273645779	0.000430940738231783	0.00472799902824851	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g47201.t1	52.496667552954	-2.17239724405433	0.458559122195892	-4.73744199799453	2.16432774072657e-06	4.92428911993588e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g19892.t1	35.5222064766189	-2.43653167145379	0.579801122218615	-4.20235763278687	2.64149375889251e-05	0.000445721963601574	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g43970.t1	269.477074184406	-1.8563528206035	0.377004215609253	-4.92395772711338	8.48111652471396e-07	2.12563965629569e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44769.t1	243.231475508289	-1.90009845983365	0.292779485872095	-6.48986200031699	8.59150333027517e-11	5.04716727386483e-09	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g24200.t1	282.093944371228	-1.12272713189891	0.233507062387438	-4.80810781661099	1.5236558890362e-06	3.59939390126998e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g26331.t1	418.935167658408	1.00696058275745	0.239292778695632	4.2080692457429	2.57561946959921e-05	0.000436596991923055	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g9562.t1	295.878575859804	1.11146425941847	0.232055321850532	4.789652099142	1.67070720467311e-06	3.90523412494432e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g45506.t1	52.0514355453491	-2.5530921652035	0.566652533763762	-4.50556913289633	6.61952830444492e-06	0.000134240406875346	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g20083.t1	127.0475562115	-1.82532031935189	0.416491466924915	-4.38261156423875	1.17265081506762e-05	0.00022142758502884	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g44980.t1	826.660038549004	-2.23057753292489	0.463204985152046	-4.81553006644068	1.46809655585872e-06	3.48179873209116e-05	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g31313.t1	50.545803278345	1.52931938800144	0.466701539619374	3.27686810128953	0.00104965391193084	0.009969467394498	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g9171.t1	702.919970509112	-1.77334663865853	0.290097075099549	-6.11294215238122	9.78108341911261e-10	4.74233053285621e-08	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g38423.t2a	47.1837462773754	-2.3237415293726	0.572380628120658	-4.05978367402532	4.9118201246815e-05	0.00075744359506026	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___TS.g6298.t1	163.452958599156	1.09994626034623	0.304907292768092	3.60747770366658	0.000309188097910094	0.0035796824307568	MC-289_Field	MC-289_TP1-Amb
Montipora_capitata_KBHIv3___RNAseq.g46895.t1	133.539538622725	1.24501253425218	0.37179854117618	3.34862135368685	0.000812147052530844	0.00804652044565591	MC-289_Field	MC-289_TP1-Amb
